##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	198	300	1.52				1	565	1	12	96	530	Automatic	550			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
		10.4916	10.4686	10.4922	10.4456	10.388	10.4536	10.4306	10.3994	10.4532	10.379	10.486	10.4016		
		977.752	1079.347	1038.121	1074.943	1124.307	1134.754	1126.679	1156.572	1159.422	1200.816	1112.596	1022.131		
		10.642	10.6286	10.6428	10.5962	10.5472	10.6452	10.621	10.5594	10.6036	10.6094	10.646	10.592		
		546.325	1322.162	1082.822	1135.757	1162.892	1084.057	1232.587	1178.028	953.616	1091.896	1128.681	567.679		
		10.8022	10.8284	10.8028	10.796	10.7072	10.7932	10.7714	10.7106	10.7652	10.759	10.826	10.7424		
		448.463	754.981	640.296	771.781	945.78	945.505	730.956	771.24	563.753	986.564	610.499	555.446		
		
	37.06	11.1726	11.129	11.155	11.1466	11.0888	11.1228	11.1818	11.0798	11.1904	11.1198	11.1784	11.1328		
		1296.386	1119.485	1107.213	1145.815	1214.504	1167.224	1133.388	1253.06	1109.047	1127.079	1258.736	1176.494		
		11.3542	11.2794	11.383	11.3074	11.308	11.2752	11.3418	11.3102	11.3452	11.2702	11.3268	11.2928		
		1188.005	1122.153	1163.337	1172.665	1266.144	1187.874	1227.911	1262.419	1218.658	1157.318	1220.136	1223.032		
		11.5526	11.4406	11.5332	11.4768	11.4584	11.4336	11.4914	11.4714	11.514	11.449	11.4772	11.4428		
		1001.456	1058.098	991.065	1043.505	1033.822	1018.152	1152.242	1171.034	1109.842	1047.827	1149.009	1084.69		
		11.713	11.6096	11.6836	11.6372	11.6184	11.5932	11.681	11.6406	11.6648	11.6702	11.6372	11.6632		
		1034.631	1164.182	1039.22	1088.419	1118.497	1136.178	1129.79	1136.781	1123.979	1011.641	1005.883	808.197		
		11.873	11.76	11.8448	11.867	11.7696	11.774	11.8418	11.791	11.8244	11.8206	11.8188	11.8232		
		970.234	1108.59	1007.091	1053.292	1157.244	1115.484	1134.08	1229.126	1267.465	1132.624	1206.461	1071.364		
		12.0236	11.9598	11.9938	12.0174	11.9288	11.9356	11.9922	11.951	11.9748	11.9806	11.9776	11.9736		
		975.75	1084.096	1034.906	1076.938	1127.621	1131.927	1122.175	1150.77	1165.08	1200.073	1106.599	1021.975		
		12.1836	12.111	12.1442	12.1774	12.0888	12.084	12.1426	12.101	12.126	12.1322	12.1372	12.124		
		540.658	1322.668	1081.332	1136.679	1165.495	1094.76	1237.218	1176.071	954.547	1081.754	1126.916	566.742		
		12.3434	12.2604	12.3764	12.3274	12.2976	12.2344	12.3038	12.2978	12.3252	12.291	12.2876	12.2836		
		451.321	756.902	646.907	766.803	945.507	954.982	732.112	773.248	565.653	998.696	617.453	562.375		
		
	37.06	12.7126	12.6508	12.6546	12.6678	12.6112	12.6364	12.7378	12.5914	12.6756	12.6606	12.708	12.7344		
		1310.172	1121.773	1103.791	1144.282	1220.941	1162.664	1131.008	1253.417	1110.135	1132.902	1259.714	1180.966		
		12.864	12.812	12.8146	12.8754	12.7596	12.8452	12.883	12.7418	12.8268	12.823	12.9388	12.884		
		1185.976	1117.569	1164.487	1161.27	1260.102	1184.101	1221.669	1250.763	1207.818	1148.157	1210.629	1242.873		
		13.0144	13.031	12.9648	13.0284	12.92	13.0052	13.0346	12.9238	12.996	12.9814	13.0984	13.0344		
		1009.219	1064.239	989.113	1049.504	1027.074	1019.145	1164.601	1173.664	1096.109	1053.037	1150.603	1090.251		
		13.1746	13.1814	13.116	13.1784	13.08	13.1552	13.2034	13.0718	13.1564	13.1318	13.2484	13.1956		
		1027.637	1165.686	1041.322	1089.434	1102.323	1141.334	1134.113	1135.2	1128.844	1007.459	1006.279	812.964		
		13.3254	13.3414	13.275	13.3288	13.2312	13.3172	13.3634	13.2222	13.386	13.2918	13.3988	13.3448		
		968.941	1111.425	1009.775	1055.527	1148.359	1117.068	1125.051	1227.128	1265.346	1140.841	1204.412	1071.981		
		13.4748	13.4914	13.5054	13.4898	13.4304	13.4756	13.5138	13.4222	13.5364	13.4534	13.5588	13.4952		
		986.03	1075.746	1036.645	1073.655	1124.208	1131.713	1119.742	1156.504	1160.396	1200.359	1115.105	1027.559		
		13.6848	13.6432	13.6656	13.6388	13.58	13.626	13.675	13.5742	13.6964	13.6022	13.7092	13.708		
		542.953	1325.406	1078.664	1137.37	1168.859	1087.736	1224.013	1177.713	952.362	1082.516	1132.389	566.325		
		13.835	13.802	13.8166	13.7892	13.7304	13.83	13.8738	13.7326	13.8468	13.7926	13.9356	13.8564		
		450.342	758.515	644.625	768.308	943.234	954.374	726.466	768.143	564.974	993.654	619.293	559.926		
		
	37.06	14.2254	14.1724	14.1858	14.1906	14.1308	14.1664	14.2346	14.1134	14.2068	14.1542	14.2196	14.1756		
		1306.608	1112.764	1102.027	1137.247	1222.549	1157.346	1128.674	1248.029	1117.056	1137.818	1260.958	1168.489		
		14.3758	14.354	14.336	14.3598	14.2812	14.326	14.3858	14.2734	14.4676	14.323	14.38	14.3256		
		1195.237	1124.42	1167.266	1165.5	1268.321	1185.886	1221.286	1254.863	1210.861	1163.566	1209.788	1222.567		
		14.536	14.5024	14.5574	14.5196	14.4912	14.4764	14.555	14.4834	14.6276	14.4726	14.5408	14.4768		
		1005.548	1068.599	992.549	1050.541	1021.936	1015.379	1157.338	1172.242	1116.332	1050.432	1151.753	1084.492		
		14.7358	14.6628	14.7364	14.6698	14.6428	14.6268	14.7146	14.6338	14.7776	14.6234	14.7104	14.646		
		1024.394	1164.013	1042.612	1084.24	1115.98	1134.625	1127.106	1138.411	1125.353	1007.224	1007.051	814.479		
		14.8862	14.8228	14.8868	14.8204	14.8016	14.788	14.9354	14.7934	14.9284	14.8542	14.8708	14.8364		
		969.745	1104.458	1012.685	1063.137	1152.131	1117.752	1132.443	1224.456	1262.384	1128.755	1191.632	1067.801		
		15.0464	14.9746	15.047	15.052	14.9616	14.9668	15.0954	14.9454	15.078	15.0038	15.0604	14.9968		
		976.565	1084.094	1029.075	1071.457	1120.429	1129.79	1119.688	1163.199	1157.464	1205.148	1113.292	1030.986		
		15.1964	15.1634	15.2078	15.2008	15.112	15.1172	15.2454	15.1046	15.228	15.1638	15.2116	15.1576		
		543.735	1325.781	1079.583	1140.555	1169.243	1091.748	1227.283	1174.055	951.918	1084.78	1120.919	566.851		
		15.3468	15.3232	15.3574	15.3608	15.2732	15.2772	15.3958	15.2642	15.4532	15.3238	15.3708	15.3072		
		448.518	751.822	645.617	767.253	943.659	943.425	730.179	767.241	563.905	988.099	615.514	560.097		
		
	37.06	15.8274	15.6952	15.6974	15.7228	15.6528	15.6876	15.7458	15.6458	15.7508	15.6846	15.7412	15.6872		
		1302.239	1118.419	1107.427	1147.293	1210.061	1165.837	1125.945	1248.338	1110.919	1144.445	1258.305	1180.867		
		15.9874	15.8438	15.848	15.881	15.8124	15.838	15.9242	15.8146	15.9092	15.9142	15.902	15.9084		
		1193.84	1127.458	1167.712	1157.259	1277.513	1185.556	1222.724	1258.84	1205.773	1160.309	1219.821	1233.33		
		16.1382	15.9942	16.0294	16.1124	15.9624	16.0292	16.097	15.965	16.0688	16.0654	16.1316	16.0776		
		1000.348	1061.033	986.248	1045.231	1029.623	1022.127	1153.472	1165.344	1106.08	1055.456	1147.593	1092.558		
		16.289	16.2242	16.1778	16.2726	16.1156	16.188	16.2466	16.1262	16.2192	16.2254	16.292	16.228		
		1023.172	1156.895	1044.886	1092.932	1115.054	1140.241	1125.987	1128.375	1128.905	1012.789	1003.452	815.627		
		16.4478	16.3742	16.3282	16.4316	16.2728	16.338	16.397	16.275	16.3808	16.375	16.442	16.388		
		973.016	1111.937	1014.927	1054.072	1147.07	1116.589	1134.662	1221.425	1274.469	1138.529	1205.216	1074.21		
		16.5978	16.5346	16.4882	16.582	16.4232	16.4884	16.5578	16.4254	16.5796	16.5254	16.5924	16.5488		
		982.906	1087.549	1041.958	1088.149	1128.119	1137.985	1123.697	1149.539	1163.927	1205.77	1110.817	1026.901		
		16.795	16.6946	16.6984	16.7422	16.6236	16.6484	16.7066	16.6154	16.73	16.6854	16.754	16.6984		
		544.631	1319.74	1081.863	1132.344	1169.706	1092.808	1239.305	1177.115	953.793	1095.016	1125.124	568.276		
		16.9494	16.845	16.8488	16.902	16.7832	16.7988	16.8574	16.7654	16.89	16.9038	16.902	16.8928		
		449.605	757.045	643.327	766.26	942.654	944.563	729.771	772.004	567.463	992.606	620.615	558.862		
		
	37.06	17.2586	17.3052	17.2192	17.2326	17.174	17.2092	17.2686	17.1662	17.2404	17.1958	17.2628	17.2088		
		1305.828	1116.57	1106.508	1138.782	1221.412	1164.674	1126.517	1240.356	1110.783	1134.503	1265.764	1171.556		
		17.4186	17.4656	17.4012	17.3826	17.324	17.3596	17.4378	17.3166	17.4004	17.3462	17.4148	17.3708		
		1194.649	1120.656	1164.948	1166.85	1262.239	1181.368	1223.908	1256.068	1208.394	1155.803	1216.596	1227.85		
		17.5696	17.6256	17.5492	17.533	17.4864	17.5196	17.5878	17.4766	17.6404	17.5062	17.5732	17.5188		
		1006.449	1049.181	995.906	1055.617	1026.645	1025.484	1157.969	1181.587	1111.306	1052.875	1160.924	1084.877		
		17.7392	17.7772	17.7598	17.693	17.684	17.6804	17.7382	17.6774	17.8028	17.667	17.7332	17.6692		
		1031.493	1160.85	1045.91	1089.216	1112.523	1133.058	1132.693	1135.384	1125.632	1004.749	1006.774	815.498		
		17.929	17.9362	17.9196	17.843	17.8344	17.83	17.8986	17.827	17.9508	17.8166	17.8832	17.8296		
		964.619	1115.323	1001.293	1052.541	1152.44	1118.368	1131.204	1223.323	1271.966	1138.778	1197.42	1073.882		
		18.0792	18.0968	18.072	17.9934	17.9848	17.99	18.1194	17.987	18.1012	18.0366	18.0348	18.0312		
		979.643	1094.343	1041.471	1076.206	1124.953	1128.387	1125.389	1152.219	1161.551	1205.552	1111.689	1020.406		
		18.2306	18.275	18.2302	18.2334	18.1456	18.19	18.2786	18.137	18.2612	18.1866	18.2636	18.1908		
		555.019	1350.568	1095.547	1143.096	1172.772	1097.98	1259.127	1179.118	964.973	1112.866	1126.708	585.951		
		18.3896	18.4276	18.3902	18.3836	18.2952	18.3404	18.4386	18.2874	18.422	18.337	18.414	18.3496		
		453.881	791.992	660.335	780.182	950.791	982.038	744.939	778.196	582.047	1018.449	620.604	561.7		
		
	37.04	18.7802	18.7368	18.8108	18.7538	18.7664	18.7204	18.8082	18.7578	18.762	18.7174	18.7844	18.7304		
		1381.531	1191.184	1152.848	1173.686	1246.932	1185.729	1143.687	1259.863	1110.715	1136.375	1261.456	1167.961		
		18.9914	18.897	18.9606	18.9044	18.936	18.8708	18.969	18.9182	18.9116	18.8678	18.9348	18.8904		
		1294.592	1221.007	1224.522	1228.571	1315.909	1204.132	1246.272	1270.559	1218.004	1152.57	1221.411	1237.09		
		19.1606	19.058	19.112	19.0644	19.096	19.0308	19.1898	19.0678	19.0628	19.0886	19.0948	19.0908		
		1109.046	1154.954	1057.169	1116.66	1061.889	1050.464	1179.807	1177.262	1112.457	1019.793	1137.271	1079.67		
		19.3204	19.2274	19.2812	19.2944	19.2456	19.2516	19.3498	19.2198	19.2324	19.2382	19.326	19.2508		
		1156.042	1290.669	1125.235	1152.059	1161.875	1177.852	1158.056	1143.54	1083.549	958.856	938.872	773.06		
		19.4706	19.4076	19.4312	19.4448	19.396	19.4116	19.501	19.3786	19.382	19.3982	19.4852	19.4008		
		1105.951	1235.664	1097.646	1122.772	1200.533	1154.34	1148.975	1241.639	1216.196	1065.882	1114.022	1033.322		
		19.621	19.5574	19.5816	19.6048	19.556	19.5612	19.6602	19.5286	19.5324	19.5582	19.6452	19.5512		
		1110.19	1194.516	1121.424	1140.012	1173.191	1165.42	1136.859	1158.371	1115.602	1132.898	1019.802	968.041		
		19.781	19.7088	19.8058	19.7548	19.736	19.7116	19.8202	19.7262	19.7636	19.7086	19.7952	19.7112		
		606.976	1465.76	1154.524	1198.802	1210.366	1123.227	1244.645	1186.642	876.272	1025.63	1058.442	493.325		
		19.9798	19.868	19.9616	19.9062	19.8868	19.8732	19.9702	19.8806	19.9124	19.8698	19.9456	19.8612		
		480.341	823.496	679.912	801.463	974.392	974.755	735.25	770.088	479.376	900.035	528.512	489.17		
		
	37.06	20.3014	20.2584	20.272	20.2948	20.2188	20.3224	20.3106	20.199	20.2828	20.239	20.314	20.2616		
		1408.57	1185.725	1158.736	1178.086	1241.496	1184.177	1146.509	1257.682	1045.659	1063.986	1166.793	1151.677		
		20.4536	20.4694	20.4222	20.4458	20.3772	20.4824	20.4606	20.359	20.4516	20.399	20.466	20.412		
		1296.17	1202.124	1232.306	1214.728	1295.273	1206.95	1245.762	1267.927	1170.159	1087.529	1189.366	1200.837		
		20.612	20.6388	20.5736	20.6068	20.5372	20.634	20.611	20.5282	20.6036	20.561	20.626	20.5624		
		1107.462	1148.883	1053.45	1101.922	1064.917	1052.085	1183.83	1177.443	1095.445	960.982	1110.106	1035.309		
		20.772	20.799	20.7424	20.7762	20.6872	20.8028	20.771	20.6798	20.8236	20.7194	20.7772	20.7232		
		1136.558	1256.721	1114.855	1144.404	1161.989	1177.062	1155.401	1149.369	1021.684	910.991	894.77	709.995		
		20.9224	20.9488	20.9328	20.9364	20.8776	20.9528	20.923	20.8598	20.974	20.8794	20.9364	20.872		
		1074.097	1217.56	1071.022	1120.219	1185.538	1163.348	1146.776	1251.658	1183.228	1017.908	1060.354	984.049		
		21.1142	21.0992	21.093	21.0962	21.0376	21.1032	21.0818	21.0098	21.134	21.0294	21.0964	21.0224		
		1076.129	1178.245	1106.956	1139.383	1165.245	1174.534	1152.797	1171.041	1074.979	1103.517	979.77	925.982		
		21.2624	21.2594	21.254	21.2466	21.188	21.2988	21.3214	21.1614	21.284	21.2214	21.2468	21.2328		
		589.368	1429.649	1144.237	1191.922	1205.488	1119.356	1265.86	1198.637	841.004	999.539	1041.409	470.933		
		21.4128	21.4598	21.4034	21.4282	21.348	21.4532	21.473	21.3202	21.4348	21.3798	21.4468	21.3832		
		469.858	808.862	678.028	799.567	979.666	972.777	753.617	773.85	455.179	873.584	509.09	467.784		
		
	37.06	21.815	21.7796	21.7836	21.7872	21.7288	21.7636	21.8218	21.7206	21.8324	21.7606	21.8172	21.7732		
		1390.556	1178.197	1155.502	1186.953	1256.992	1185.057	1140.6	1266.434	1035.783	1048.593	1130.043	1136.422		
