##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	237	360	1.52				1	565	1	10	96	530	Automatic	550			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
		437.992	542.151	587.959	580.727	580.532	575.067	549.865	490.509	462.855	397.185				
		17.74	17.624	17.7544	17.769	17.7814	17.701	17.7486	17.695	17.7608	17.764				
		492.431	654.793	590.693	542.832	522.081	452.709	443.244	459.294	425.931	414.859				
		17.8998	17.7928	17.9056	17.9278	17.9314	17.8602	17.8994	17.8454	17.9204	17.9124				
		1673.117	1633.997	1725.784	1656.851	1738.394	1864.963	1668.611	1765.522	1608.456	1769.08				
		18.05	17.9832	18.0656	18.0878	18.0818	18.0098	18.0994	17.9958	18.072	18.0628				
		1664.117	1647.434	1634.509	1709.62	1758.827	1817.754	1753.535	1666.511	1739.494	1605.146				
		18.2014	18.1448	18.256	18.239	18.243	18.161	18.2502	18.1558	18.2612	18.2228				
		1853.527	1735.293	1798.637	1810.785	1829.744	1838.624	1767.275	1964.976	1636.253	1835.244				
		18.3604	18.2944	18.4052	18.4526	18.3918	18.3946	18.3994	18.3054	18.4212	18.4436				
		1661.815	1670.53	1640.87	1533.19	1665.013	1709.662	1618.367	1642.431	1588.563	1623.847				
		
	37.05	18.8008	18.684	18.7168	18.739	18.7822	18.701	18.7698	18.7062	18.7924	18.7332				
		551.392	474.28	397.891	414.998	433.399	330.736	320.759	370.848	427.027	254.193				
		18.951	18.834	18.8656	18.899	18.9326	18.861	18.9202	18.8566	18.9616	18.8836				
		431.965	578.22	542.101	559.06	511.364	489.366	426.477	412.455	418.567	383.396				
		19.1014	19.0556	19.0256	19.0494	19.0846	19.0106	19.1602	19.0166	19.112	19.034				
		441.393	550.458	586.184	575.788	563.359	570.221	545.708	483.714	445.443	391.368				
		19.2612	19.2344	19.1856	19.219	19.2426	19.1798	19.3106	19.1678	19.322	19.2124				
		492.058	664.841	587.289	547.814	509.594	442.336	429.753	442.134	412.077	400.41				
		19.4114	19.3848	19.3864	19.3794	19.3926	19.341	19.4706	19.317	19.4732	19.3636				
		1712.411	1654.114	1730.656	1657.311	1722.021	1826.317	1645.852	1715.181	1550.662	1715.057				
		19.5618	19.5448	19.546	19.579	19.543	19.5218	19.6206	19.4774	19.6324	19.5744				
		1691.067	1686.069	1642.76	1698.972	1733.648	1785.959	1703.789	1630.367	1660.713	1557.619				
		19.7936	19.706	19.696	19.7306	19.7278	19.6818	19.773	19.677	19.7924	19.734				
		1834.98	1739.757	1768.405	1790.489	1761.75	1790.934	1740.026	1931.776	1553.22	1759.771				
		19.9422	19.8552	19.8464	19.8894	19.8834	19.8426	19.9314	19.8274	19.9428	19.886				
		1643.645	1672.163	1617.338	1523.729	1607.458	1646.751	1598.741	1605.122	1520.094	1572.5				
		
	37.04	20.2322	20.2056	20.2272	20.2702	20.2938	20.2218	20.2914	20.2278	20.3832	20.2448				
		546.667	461.439	395.974	404.991	434.937	324.853	316.705	375.641	419.528	249.63				
		20.3824	20.356	20.4472	20.431	20.4558	20.3722	20.453	20.3878	20.5332	20.3952				
		427.748	570.315	538.548	551.288	510.367	483.266	428.188	413.163	416.993	381.291				
		20.5328	20.5176	20.5972	20.6406	20.6142	20.5938	20.6018	20.5478	20.6932	20.6452				
		439.202	548.334	584.235	576.667	566.219	570.531	544.128	484.696	443.612	389.288				
		20.6926	20.666	20.7488	20.8006	20.8546	20.7626	20.7522	20.7486	20.8436	20.7956				
		485.372	668.42	592.039	547.547	513.791	440.808	428.513	445.462	420.572	399.519				
		20.9232	20.8164	20.9076	20.9506	21.0158	20.913	20.9118	20.9082	20.994	20.9556				
		1718.837	1656.651	1746.365	1671.406	1722.619	1857.533	1661.504	1745.164	1585.748	1740.215				
		21.0834	20.9764	21.0576	21.1022	21.1746	21.073	21.063	21.0582	21.154	21.1156				
		1708.783	1689.613	1659.73	1720.087	1759.282	1828.291	1720.249	1644.142	1697.091	1577.304				
		21.2332	21.1864	21.208	21.261	21.325	21.2338	21.2922	21.209	21.3724	21.2668				
		1839.818	1744.131	1796.791	1793.411	1785.712	1815.195	1745.858	1932.502	1583.971	1780.182				
		21.3846	21.3368	21.4408	21.411	21.4854	21.3834	21.4522	21.3702	21.5244	21.426				
		1668.061	1673.651	1642.787	1524.066	1651.916	1660.756	1611.436	1613.831	1548.47	1584.989				
		
	37.04	21.7638	21.7272	21.7488	21.7926	21.8614	21.7434	21.8138	21.8194	21.8348	21.7668				
		549.832	466.409	396.206	410.587	434.764	329.019	316.879	377.349	422.109	252.824				
		21.9842	21.8892	21.9084	21.9618	22.0154	21.8938	21.983	21.9694	21.9948	21.9268				
		429.249	574.953	545.93	559.928	513.707	492.885	432.309	415.977	415.38	388.6				
		22.1442	22.0376	22.0584	22.1222	22.1654	22.0558	22.1334	22.1382	22.1548	22.0884				
		441.464	547.887	590.724	580.418	574.535	574.478	543.137	487.408	452.128	394.444				
		22.2962	22.248	22.21	22.2822	22.3158	22.2042	22.3434	22.2998	22.3052	22.2372				
		488.339	661.991	592.624	549.509	518.769	447.708	436.82	448.138	419.969	401.631				
		22.4546	22.4076	22.3688	22.4326	22.477	22.3546	22.4946	22.4498	22.5052	22.3972				
		1711.599	1657.905	1743.814	1665.312	1735.63	1861.836	1658.714	1750.688	1587.423	1745.699				
		22.6146	22.5576	22.5696	22.5934	22.6262	22.5146	22.6538	22.6002	22.6556	22.5468				
		1702.614	1697.184	1660.144	1728.103	1757.881	1819.996	1747.811	1659.896	1692.023	1581.756				
		22.765	22.708	22.7296	22.7822	22.7766	22.7246	22.8138	22.795	22.806	22.7776				
		1853.314	1751.39	1782.464	1800.196	1789.412	1815.203	1747.736	1942.882	1599.11	1795.069				
		22.9706	22.868	22.8896	22.9326	22.9766	22.875	22.9642	22.9502	22.966	22.9372				
		1676.114	1678.957	1644.79	1528.161	1635.276	1695.888	1614.42	1606.797	1568.571	1586.382				
		
	37.04	23.2856	23.3384	23.2696	23.3214	23.337	23.2654	23.4042	23.2706	23.3564	23.288				
		545.399	462.862	397.572	404.6	437.568	329.961	316.418	377.344	424.946	253.632				
		23.4454	23.4888	23.42	23.4734	23.497	23.4274	23.5546	23.4206	23.566	23.4496				
		428.157	577.124	544.617	560.95	524.867	495.061	432.692	416.528	414.605	386.932				
		23.5966	23.6392	23.6304	23.6334	23.6474	23.5854	23.7146	23.5894	23.7164	23.5984				
		437.507	544.542	585.555	584.893	571.793	568.415	548.722	486.728	451.527	394.271				
		23.766	23.7992	23.7904	23.8438	23.8078	23.7858	23.865	23.751	23.8768	23.8384				
		485.573	669.314	593.644	551.573	516.657	451.554	438.036	445.549	420.882	401.832				
		23.9258	23.9492	23.9404	24.0054	24.0374	23.9458	24.0154	23.9318	24.0268	23.9892				
		1699.287	1659.604	1754.521	1678.515	1728.707	1855.581	1673.049	1749.54	1602.039	1761.145				
		24.106	24.0996	24.0912	24.1638	24.1878	24.0962	24.1754	24.0918	24.1772	24.1388				
		1703.126	1688.253	1662.617	1739.234	1774.979	1835.822	1745.812	1657.237	1710.658	1582.725				
		24.2574	24.3124	24.2508	24.3142	24.3478	24.2466	24.3946	24.2526	24.3372	24.2988				
		1848.68	1747.902	1780.661	1813.745	1790.504	1839.742	1762.123	1955.474	1586.829	1791.833				
		24.4164	24.46	24.4024	24.4742	24.4982	24.4066	24.5458	24.4022	24.5588	24.4492				
		1659.151	1674.802	1642.128	1533.198	1652.153	1706.522	1628.741	1621.751	1569.825	1600.175				
		
	37.04	24.807	24.77	24.7912	24.9046	24.8582	24.887	24.8558	24.7822	24.8776	24.8996				
		543.28	467.396	397.925	413.328	436.161	331.748	318.62	377.647	426.486	253.965				
		24.9578	24.92	24.9416	25.0646	25.099	25.037	25.0062	24.9934	25.0276	25.05				
		430.396	572.231	540.414	557.121	515.436	495.232	433.356	417.689	418.505	387.697				
		25.1674	25.0704	25.1028	25.215	25.259	25.1874	25.1662	25.1626	25.1788	25.21				
		440.367	546.559	587.856	578.468	567.898	579.496	545.942	488.996	455.948	392.831				
		25.3272	25.2304	25.272	25.3754	25.4086	25.3482	25.3162	25.3126	25.348	25.3596				
		486.806	665.107	595.134	551.401	516.223	452.254	438.513	450.586	417.409	406.309				
		25.4774	25.4408	25.4224	25.535	25.5594	25.4974	25.5266	25.463	25.498	25.51				
		1697.447	1665.48	1741.574	1677.2	1748.954	1865.344	1658.985	1752.508	1605.076	1768.721				
		25.6278	25.6012	25.5824	25.6854	25.7194	25.6478	25.6866	25.6238	25.6884	25.6704				
		1700.072	1685.196	1655.745	1721.295	1785.348	1829.326	1748.297	1661.289	1721.161	1588.279				
		25.7894	25.7608	25.7624	25.8902	25.8694	25.851	25.837	25.7734	25.8496	25.8904				
		1840.384	1745.032	1784.913	1800.44	1801.375	1831.947	1761.746	1950.336	1596.493	1805.404				
		25.9378	25.9112	25.9144	26.0358	26.0874	25.9978	25.997	25.9786	25.9988	26.0408				
		1667.985	1687.018	1635.215	1541.787	1650.155	1698.093	1637.898	1636.105	1569.241	1605.963				
		
	37.04	26.3284	26.2816	26.3032	26.3462	26.3698	26.3082	26.3778	26.3038	26.3892	26.3408				
		545.466	462.686	396.809	410.875	436.01	333.662	320.964	379.615	426.864	257.682				
		26.4796	26.512	26.4632	26.5062	26.5202	26.4582	26.5874	26.4638	26.5396	26.4912				
